image_path,true_category,predicted_category,condition,anomaly_score,is_anomaly,category_scores
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8111.png,good,groove,view,0.45574880847660937,True,"{'breakdown': 0.2961322340596574, 'ablation': 0.321598643749421, 'groove': 0.3551989915827115, 'fracture': 0.32438155287503107}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8107.png,good,groove,view,0.4419127838900226,True,"{'breakdown': 0.34204839812921745, 'ablation': 0.3696730565666691, 'groove': 0.4136916495228888, 'fracture': 0.37631256183923417}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8067.png,good,normal,view,0.38871271468043267,False,
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8073.png,good,groove,view,0.4473494288747738,True,"{'breakdown': 0.2615753125808176, 'ablation': 0.28968704428384556, 'groove': 0.3030257566316981, 'fracture': 0.2813994379964561}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8098.png,good,normal,view,0.3378026045224687,False,
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8099.png,good,groove,view,0.5568269613227892,True,"{'breakdown': 0.3057711240744752, 'ablation': 0.3320162102898779, 'groove': 0.36685636823578827, 'fracture': 0.3349858060646684}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8072.png,good,groove,view,0.40195238306327463,True,"{'breakdown': 0.25887239059634803, 'ablation': 0.285787534119848, 'groove': 0.30162434954106554, 'fracture': 0.27931897965686503}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7631.png,good,groove,view,0.504041899324513,True,"{'breakdown': 0.44273218247706714, 'ablation': 0.47719829269419145, 'groove': 0.5379267656905813, 'fracture': 0.4882600266226608}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8106.png,good,groove,view,0.48503049374034374,True,"{'breakdown': 0.35593626931895755, 'ablation': 0.3926650691469543, 'groove': 0.41524902212694853, 'fracture': 0.38430323805321415}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8112.png,good,groove,view,0.44275645222320725,True,"{'breakdown': 0.32701194467355477, 'ablation': 0.3506955894132708, 'groove': 0.40071114823357146, 'fracture': 0.36225938985443235}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8102.png,good,groove,view,0.5154703678458642,True,"{'breakdown': 0.37532118981312934, 'ablation': 0.414006613383186, 'groove': 0.4379476320205227, 'fracture': 0.40527296652101313}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7635.png,good,groove,view,0.5153028478992752,True,"{'breakdown': 0.4241947766202032, 'ablation': 0.4636642096525586, 'groove': 0.5030966868748713, 'fracture': 0.4619304728289575}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8076.png,good,normal,view,0.3662701171262532,False,
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8089.png,good,normal,view,0.32958086503304607,False,
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8088.png,good,groove,view,0.5900099120472804,True,"{'breakdown': 0.3778998552017886, 'ablation': 0.41826982280845476, 'groove': 0.43824804620789454, 'fracture': 0.4067620335090566}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8103.png,good,groove,view,0.44939943808641036,True,"{'breakdown': 0.31013744364986306, 'ablation': 0.3370703449101478, 'groove': 0.37149733893472414, 'fracture': 0.33948348052523136}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8115.png,good,groove,view,0.48270500653880827,True,"{'breakdown': 0.31762310178587233, 'ablation': 0.3452147000764756, 'groove': 0.38044754206231063, 'fracture': 0.34766957322242975}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8075.png,good,normal,view,0.3623653689409964,False,
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7637.png,good,ablation,view,0.43442721991178984,True,"{'breakdown': 0.3019722356993039, 'ablation': 0.3430745084353491, 'groove': 0.33331234618478267, 'fracture': 0.316960984192359}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8114.png,good,normal,view,0.3975231763047443,False,
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8100.png,good,normal,view,0.3221332500283369,False,
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7917.png,good,groove,view,0.6299171702420048,True,"{'breakdown': 0.49777856209909827, 'ablation': 0.5549618736578114, 'groove': 0.5696208080684997, 'fracture': 0.5321378971279423}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7644.png,good,groove,view,0.5899100460614515,True,"{'breakdown': 0.5120769243209355, 'ablation': 0.5675011071175756, 'groove': 0.5924769114622356, 'fracture': 0.5505290920841659}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7650.png,good,groove,view,0.5092904312931512,True,"{'breakdown': 0.46436407209769537, 'ablation': 0.5073562112088923, 'groove': 0.5511478327391175, 'fracture': 0.5058693489262016}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7651.png,good,ablation,view,0.5113295189073829,True,"{'breakdown': 0.3918583863683721, 'ablation': 0.4466419142489799, 'groove': 0.42976561000298363, 'fracture': 0.4099879281066645}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7645.png,good,groove,view,0.4483875356419052,True,"{'breakdown': 0.3606669528551467, 'ablation': 0.3923738504887199, 'groove': 0.4312872220474693, 'fracture': 0.39444186420799665}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7914.png,good,groove,view,0.6989934413199521,True,"{'breakdown': 0.5903967950428988, 'ablation': 0.6582802468987125, 'groove': 0.6754908578792177, 'fracture': 0.6310939555298339}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7653.png,good,groove,view,0.4809329591220659,True,"{'breakdown': 0.4081876299530604, 'ablation': 0.44673502021291134, 'groove': 0.4830290230762759, 'fracture': 0.44398133970764164}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7647.png,good,ablation,view,0.5204830710072972,True,"{'breakdown': 0.4163547679515739, 'ablation': 0.47635727853378007, 'groove': 0.45320625427702516, 'fracture': 0.433979391846355}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7646.png,good,groove,view,0.49876835294295174,True,"{'breakdown': 0.42333547404593547, 'ablation': 0.46705527235786765, 'groove': 0.49381057692167785, 'fracture': 0.4570409580299862}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7652.png,good,groove,view,0.5266976196587726,True,"{'breakdown': 0.4286985483131781, 'ablation': 0.47615031623038717, 'groove': 0.4939991907669346, 'fracture': 0.45992929035627905}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7915.png,good,ablation,view,0.5905994848594301,True,"{'breakdown': 0.40958544632798594, 'ablation': 0.4737016465443734, 'groove': 0.43612195367051393, 'fracture': 0.4222768194048471}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7939.png,good,ablation,view,0.5282148962832324,True,"{'breakdown': 0.3417845677936764, 'ablation': 0.39865677622634765, 'groove': 0.3574956490744591, 'fracture': 0.34929856318883323}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7656.png,good,groove,view,0.5107448491855691,True,"{'breakdown': 0.4721742768927334, 'ablation': 0.5171839593228786, 'groove': 0.5579464383961774, 'fracture': 0.5131957454378587}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7642.png,good,groove,view,0.47955114143845434,True,"{'breakdown': 0.3930429729507788, 'ablation': 0.43037220928682074, 'groove': 0.4647027846549817, 'fracture': 0.4273150568093107}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7643.png,good,groove,view,0.5322625952684641,True,"{'breakdown': 0.41656259527654765, 'ablation': 0.4651737704347158, 'groove': 0.4752367500751527, 'fracture': 0.4446241475715326}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7657.png,good,ablation,view,0.5342689083641007,True,"{'breakdown': 0.4273615393362351, 'ablation': 0.4891322095681682, 'groove': 0.46483991047026646, 'fracture': 0.4452859777046849}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7938.png,good,ablation,view,0.5273901325607698,True,"{'breakdown': 0.40141276502887724, 'ablation': 0.4548218775661261, 'groove': 0.4454181920137211, 'fracture': 0.4224588388042374}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7655.png,good,groove,view,0.5068236882440471,True,"{'breakdown': 0.40140412930892966, 'ablation': 0.4487544696775343, 'groove': 0.4569731628993861, 'fracture': 0.4279806236348002}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7654.png,good,groove,view,0.5304151983391895,True,"{'breakdown': 0.4635038573713874, 'ablation': 0.511157393930434, 'groove': 0.5410757811664391, 'fracture': 0.5006034730994555}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7640.png,good,groove,view,0.4532753263914975,True,"{'breakdown': 0.315152542691513, 'ablation': 0.35378054373298196, 'groove': 0.3560091016819861, 'fracture': 0.3346926361217392}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7936.png,good,groove,view,0.45946092251572507,True,"{'breakdown': 0.3564831941276328, 'ablation': 0.3980724765185861, 'groove': 0.40671572560949754, 'fracture': 0.3805074483146115}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7923.png,good,groove,view,0.5398934632297816,True,"{'breakdown': 0.3484066415003875, 'ablation': 0.37771074433345353, 'groove': 0.41915576936467486, 'fracture': 0.3822431809137423}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7937.png,good,groove,view,0.41851384107180034,True,"{'breakdown': 0.22346427631113588, 'ablation': 0.24644058743468827, 'groove': 0.2608601464611308, 'fracture': 0.24134925768722035}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7921.png,good,ablation,view,0.5597803550549729,True,"{'breakdown': 0.3554057348293884, 'ablation': 0.4013935408767958, 'groove': 0.39684928140411563, 'fracture': 0.37522656145208405}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7935.png,good,groove,view,0.4984925205008122,True,"{'breakdown': 0.37173569304054394, 'ablation': 0.4172211778027468, 'groove': 0.4200763832365361, 'fracture': 0.3948551535690619}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7934.png,good,groove,view,0.464859097220457,True,"{'breakdown': 0.3710858850446383, 'ablation': 0.4140838285148198, 'groove': 0.42393922389052363, 'fracture': 0.3963635688404965}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7920.png,good,groove,view,0.4140709536126256,True,"{'breakdown': 0.2841656858129875, 'ablation': 0.3160418482953051, 'groove': 0.3266441704605586, 'fracture': 0.3044814828183476}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7918.png,good,groove,view,0.4317742967269117,True,"{'breakdown': 0.3155038579597083, 'ablation': 0.35189854064956466, 'groove': 0.36075177571896727, 'fracture': 0.3371441664532669}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7931.png,good,groove,view,0.47375628000048475,True,"{'breakdown': 0.3606827223883548, 'ablation': 0.4051765959086348, 'groove': 0.40689722653631283, 'fracture': 0.3827853113286825}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7925.png,good,ablation,view,0.5907821871335376,True,"{'breakdown': 0.42434717180503706, 'ablation': 0.49148795369342035, 'groove': 0.4504773779472279, 'fracture': 0.4368442269165196}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7919.png,good,ablation,view,0.4227146150871443,True,"{'breakdown': 0.2430910562316524, 'ablation': 0.2815836747629449, 'groove': 0.2580018958470583, 'fracture': 0.2502223273520639}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7933.png,good,ablation,view,0.44607296126221524,True,"{'breakdown': 0.31437250144998663, 'ablation': 0.3555457318462321, 'groove': 0.3500863348571494, 'fracture': 0.33145303047080366}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7927.png,good,ablation,view,0.4524594921220041,True,"{'breakdown': 0.30590858586024666, 'ablation': 0.3444231887253396, 'groove': 0.34362019343061345, 'fracture': 0.3239445720895526}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7648.png,good,groove,view,0.47324972379631336,True,"{'breakdown': 0.41459809735699454, 'ablation': 0.4500395585317486, 'groove': 0.4977000705168256, 'fracture': 0.4543425193030007}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7649.png,good,groove,view,0.470802938345118,True,"{'breakdown': 0.43447262125903974, 'ablation': 0.46837228008669024, 'groove': 0.5277451348640851, 'fracture': 0.4790812147223223}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7926.png,good,groove,view,0.5259854101205864,True,"{'breakdown': 0.40162502519551607, 'ablation': 0.4458595395403243, 'groove': 0.4632227796992513, 'fracture': 0.4310848208277372}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7932.png,good,groove,view,0.40721937524564994,True,"{'breakdown': 0.27185699680624953, 'ablation': 0.29654784196475675, 'groove': 0.3235770185240991, 'fracture': 0.2965926593669602}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7941.png,good,groove,view,0.435535935854677,True,"{'breakdown': 0.32917884259264596, 'ablation': 0.36922958049136645, 'groove': 0.37241974027423264, 'fracture': 0.34985927191862215}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8079.png,good,normal,view,0.3989873477485828,False,
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8092.png,good,groove,view,0.5700831246922887,True,"{'breakdown': 0.3424561507553691, 'ablation': 0.37725685904369344, 'groove': 0.4005479442977934, 'fracture': 0.370239182449572}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8086.png,good,groove,view,0.48749461686813944,True,"{'breakdown': 0.2732972615382761, 'ablation': 0.3034959169039626, 'groove': 0.3150261054904296, 'fracture': 0.2932545347327843}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8087.png,good,groove,view,0.46445631582744107,True,"{'breakdown': 0.24265810558711737, 'ablation': 0.26498915804740714, 'groove': 0.28826540746733426, 'fracture': 0.26447029344287326}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8093.png,good,ablation,view,0.5405168090902368,True,"{'breakdown': 0.3091280991431526, 'ablation': 0.3477927813450618, 'groove': 0.34772392371883565, 'fracture': 0.32758697176630536}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8078.png,good,ablation,view,0.5069681356528748,True,"{'breakdown': 0.28306845051957497, 'ablation': 0.3215129125993053, 'groove': 0.31260845946538984, 'fracture': 0.29719628088496464}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7940.png,good,groove,view,0.5120142037374301,True,"{'breakdown': 0.40851088446506034, 'ablation': 0.4506188031474498, 'groove': 0.4766724522405206, 'fracture': 0.4411098951402805}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7942.png,good,groove,view,0.46062404519396494,True,"{'breakdown': 0.34215875169273957, 'ablation': 0.3840708588056167, 'groove': 0.3865660932746066, 'fracture': 0.36339704549276286}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7639.png,good,groove,view,0.4622909968485536,True,"{'breakdown': 0.3842831373754456, 'ablation': 0.42239341913888995, 'groove': 0.4512664675999413, 'fracture': 0.41631864313498707}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8085.png,good,groove,view,0.4716097228657443,True,"{'breakdown': 0.2566799427870892, 'ablation': 0.2808734355773033, 'groove': 0.30383052665562194, 'fracture': 0.2792302220285613}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8091.png,good,ablation,view,0.5001108917226122,True,"{'breakdown': 0.29503524720444624, 'ablation': 0.33751691932843697, 'groove': 0.3212194175875352, 'fracture': 0.30755811130070615}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8090.png,good,normal,view,0.3347377026192205,False,
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8084.png,good,normal,view,0.37686876336656777,False,
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7638.png,good,groove,view,0.6310872316181599,True,"{'breakdown': 0.5653534155723523, 'ablation': 0.6273260952839043, 'groove': 0.6526249963311537, 'fracture': 0.6070919976743877}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7943.png,good,ablation,view,0.45902699373938866,True,"{'breakdown': 0.31910876377746167, 'ablation': 0.36301553467414605, 'groove': 0.35132629707559576, 'fracture': 0.3345171492678736}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7947.png,good,ablation,view,0.5099285263935359,True,"{'breakdown': 0.31487590638222923, 'ablation': 0.36479412120125826, 'groove': 0.3340778258667116, 'fracture': 0.32405943309219903}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8080.png,good,normal,view,0.3564064024188418,False,
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8094.png,good,groove,view,0.45354171285911604,True,"{'breakdown': 0.28172577987393044, 'ablation': 0.3118626740467549, 'groove': 0.3266374473163311, 'fracture': 0.3032052729985568}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8095.png,good,groove,view,0.4035023197539973,True,"{'breakdown': 0.24185844475833013, 'ablation': 0.2703948985965177, 'groove': 0.27532828552481936, 'fracture': 0.25786575990752064}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7946.png,good,ablation,view,0.49381559516031526,True,"{'breakdown': 0.3638757376419461, 'ablation': 0.41904491142289924, 'groove': 0.3908712195662887, 'fracture': 0.37678662030141435}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8108.png,good,normal,view,0.36051365745660646,False,
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7950.png,good,groove,view,0.47007360430386136,True,"{'breakdown': 0.2948329104922286, 'ablation': 0.32947913456836847, 'groove': 0.3359020865258628, 'fracture': 0.31447469033440145}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7944.png,good,ablation,view,0.4894290210840523,True,"{'breakdown': 0.32261678626060286, 'ablation': 0.3718392616944863, 'groove': 0.34596180089068085, 'fracture': 0.33378179325759666}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8097.png,good,groove,view,0.4982203333530567,True,"{'breakdown': 0.2833597289786325, 'ablation': 0.3131178444290005, 'groove': 0.3295886827474324, 'fracture': 0.30546922860718895}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8096.png,good,groove,view,0.4682221671428293,True,"{'breakdown': 0.3174235080721368, 'ablation': 0.3441756910557398, 'groove': 0.3817778889478535, 'fracture': 0.3482016902300883}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_7945.png,good,groove,view,0.44836477386413753,True,"{'breakdown': 0.27008719195896225, 'ablation': 0.30029221672317136, 'groove': 0.31063657812145845, 'fracture': 0.28948037664537346}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/good/view/IMG_8109.png,good,ablation,view,0.48690027715430223,True,"{'breakdown': 0.3097739550610659, 'ablation': 0.3489788418270808, 'groove': 0.3475733367117888, 'fracture': 0.3278519201983681}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/ablation/background/IMG_8845.png,ablation,ablation,background,0.6149611482125346,True,"{'breakdown': 0.43640458264934173, 'ablation': 0.4989740029999344, 'groove': 0.47564644657978894, 'fracture': 0.4551724306160772}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/ablation/background/IMG_8851.png,ablation,ablation,background,0.5234448622724633,True,"{'breakdown': 0.35857548646868437, 'ablation': 0.410883489305732, 'groove': 0.38910583976838775, 'fracture': 0.37317695978593374}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/ablation/background/IMG_8850.png,ablation,ablation,background,0.5792615365725688,True,"{'breakdown': 0.4144017495903338, 'ablation': 0.47283215728670225, 'groove': 0.45354433474829764, 'fracture': 0.43312211640501214}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/ablation/background/IMG_8844.png,ablation,groove,background,0.5178398709763437,True,"{'breakdown': 0.39069852232002983, 'ablation': 0.43891639501772733, 'groove': 0.4407184098317087, 'fracture': 0.4146210772169197}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/ablation/background/IMG_8852.png,ablation,ablation,background,0.5066397908855874,True,"{'breakdown': 0.28268266143097115, 'ablation': 0.32872387777465306, 'groove': 0.29757948893156794, 'fracture': 0.2898072311051696}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/ablation/background/IMG_8846.png,ablation,groove,background,0.4835149327494743,True,"{'breakdown': 0.30046273742811913, 'ablation': 0.3374719356740261, 'groove': 0.3390679907507036, 'fracture': 0.31892611945196386}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/ablation/background/IMG_8847.png,ablation,ablation,background,0.45152582078845527,True,"{'breakdown': 0.2756402992054563, 'ablation': 0.3113062135806005, 'groove': 0.30778366238216504, 'fracture': 0.2910132120290996}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/ablation/background/IMG_8853.png,ablation,ablation,background,0.5722143438715928,True,"{'breakdown': 0.40778044035764033, 'ablation': 0.468648072387096, 'groove': 0.4398623938860031, 'fracture': 0.42312398334946605}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/ablation/background/IMG_8857.png,ablation,ablation,background,0.585868030275974,True,"{'breakdown': 0.4996731207448123, 'ablation': 0.5639430818237243, 'groove': 0.5586752389559122, 'fracture': 0.5278915251066426}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/ablation/background/IMG_8843.png,ablation,groove,background,0.49933842106082854,True,"{'breakdown': 0.2953089750115117, 'ablation': 0.32892868066726855, 'groove': 0.33851098240016175, 'fracture': 0.3159708046321704}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/ablation/background/IMG_8842.png,ablation,ablation,background,0.4547740225523191,True,"{'breakdown': 0.23041743395859435, 'ablation': 0.2637648338506389, 'groove': 0.2505423737859982, 'fracture': 0.2400424051803962}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/ablation/background/IMG_8856.png,ablation,ablation,background,0.6281441218848188,True,"{'breakdown': 0.5319187746386383, 'ablation': 0.5998195212343993, 'groove': 0.5957150855516907, 'fracture': 0.5624300537709677}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/ablation/background/IMG_8868.png,ablation,groove,background,0.5486466298418122,True,"{'breakdown': 0.515981179588914, 'ablation': 0.579710899697479, 'groove': 0.5819448701412584, 'fracture': 0.5475290315922091}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/ablation/background/IMG_8840.png,ablation,ablation,background,0.4978397808630938,True,"{'breakdown': 0.2964115648794983, 'ablation': 0.3343337192074124, 'groove': 0.3318007483914798, 'fracture': 0.3133368265591416}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/ablation/background/IMG_8854.png,ablation,ablation,background,0.41021021155814097,True,"{'breakdown': 0.2705937108944288, 'ablation': 0.30466341697044785, 'groove': 0.3039492578018209, 'fracture': 0.2865463637631815}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/ablation/background/IMG_8855.png,ablation,groove,background,0.5292424022067916,True,"{'breakdown': 0.4680701842089152, 'ablation': 0.507909605259134, 'groove': 0.5622204473708302, 'fracture': 0.5130985709385267}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/ablation/background/IMG_8841.png,ablation,groove,background,0.4523041456719372,True,"{'breakdown': 0.27467715939157056, 'ablation': 0.3010359740032486, 'groove': 0.32423838945711975, 'fracture': 0.2983803563794419}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/ablation/background/IMG_8869.png,ablation,groove,background,0.5249340699955519,True,"{'breakdown': 0.4069713716350774, 'ablation': 0.4466990911802827, 'groove': 0.47911713309789533, 'fracture': 0.44147586624772944}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/ablation/background/IMG_8839.png,ablation,ablation,background,0.4378720055845813,True,"{'breakdown': 0.26456711881293143, 'ablation': 0.3003819741770277, 'groove': 0.2923995290498136, 'fracture': 0.2778782715349185}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/ablation/background/IMG_8864.png,ablation,groove,background,0.5539115360733057,True,"{'breakdown': 0.48702217982092083, 'ablation': 0.5397358081769561, 'groove': 0.5634860456215518, 'fracture': 0.5235918547690486}"
/Users/prashantronad/Documents/College/5thsemEL/AeBAD/AeBAD_S/test/ablation/background/IMG_8870.png,ablation,groove,background,0.5534912155227478,True,"{'breakdown': 0.474044249514146, 'ablation': 0.531913321434264, 'groove': 0.5359466574899739, 'fracture': 0.5036497489808462}"
